"ADSL","quedjvacaf","24 de Mayo","","quequechonqui1-172.22.54.254","8","35","No","TP-Link TD-8811","F8:D1:11:78:A3:E3","1182801410","1","","172.22.54.9/24","10.0.0.2","","","","","A2/7",""
"ADSL","quedjzamb_m","San Carlos","","quescacentro1-172.22.73.254","21","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8A:BC","13392803329","1","","172.22.73.22/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","quedkcamp_m","QUEVEDO","","que7ocparqueperla1-172.22.56.254","18","35","No","TP-Link TD-8811","F4:EC:38:9C:48:4F","11586411083","1","","172.22.56.27/24","192.168.1.1 /24","","Revisado","Password","","Directo",""
"ADSL","quedkflor","NICOLÁS INFANTE DÍAZ","","quequenid1-172.22.57.254","9","35","No","TP-Link TD-W8901G","F8:D1:11:78:A4:3F","1182801270","1","","172.22.57.10/24","192.168.1.1/24","","","","","B3/8",""
"ADSL","quedlcamachoc","GUAYACÁN","","que7ocguayacan1-172.22.21.254","44","35","No","TP-Link TD-8817","F8:D1:11:2B:19:98","11969008972","1","","172.22.21.45","10.0.0.3","","","","","Directo",""
"ADSL","quedlcruzr","San Jose","","quedepsanjose2-172.22.44.253","5","35","No","VisionNet M405","F4:5F:F7:06:7B:DB","40507100002177","1","","172.22.44.54 / 24","10.0.0.2","","","","","Directo",""
"ADSL","quedlesme","Quevedo","","quequebolivar1-172.22.37.254","","35","No","VisionNet M404","00:1E:E3:81:F7:74","40405080001968","1","186.5.45.68 /29 GW: 186.5.45.65","","","","","","","Directo",""
"ADSL","quedltovarc","Quevedo","","quedepjguzman1-172.22.41.254","36","35","No","VisionNet M404","00:1F:A4:5A:BE:D5","40510090000733","1","","172.22.41.37 /24","10.0.0.3/24","","","","","B2/4","S 01°01.630’ "
"ADSL","quedmgarc","Quevedo","","quequemalecon1-172.22.29.254","44","35","No","TP-Link TD-8811","D8:5D:4C:E4:46:5A","10768501857","1","","172.22.29.45 / 24","192.168.1.1 /24","","","","","B1/6",""
"ADSL","quedmpachoa","Quevedo","","quedepjguzman1-172.22.41.254","24","35","No","VisionNet M404","F4:5F:F7:0D:46:DA","50511010006573","1","","172.22.41.51 / 24","10.0.0.2 / 24","","","","","",""
"ADSL","quedmpalmac","Guayacan","","que7ocguayacan1-172.22.21.254","29","35","No","VisionNet M405","F4:5F:F7:06:6F:B7","40507100001251","1","","172.22.21.98 /24","10.0.0.2","","","","","Directo",""
"ADSL","quedmpere_m","SIETE DE OCTUBRE","","que7oc7deoctubredos1-172.22.51.254","29","35","No","TP-Link TD-8817","A0:F3:C1:6F:BD:24","121806218","1","","172.22.51.30/24","192.168.1.1/24","","Revisado","Nat","","C1/2",""
"RADIO","quedmpiguav","SAN CAMILO","","radqvdtelepuerto3-186.101.86.10","","","No","IPTECOM F50/L1/18","00:0C:42:B3:8B:D7","","1","","","192.168.0.1","172.22.61.27 / 24","","","","TPT3/TPT3",""
"ADSL","quedmproa","7 de Octubre","","que7oc7deoctubredos1-172.22.51.254","29","35","No","VisionNet M404","F4:5F:F7:0B:DD:98","40402110001628","1","","172.22.51.30 /24","10.0.0.2","","","","","B3/4",""
"ADSL","quedmvern","QUEVEDO","","quedepsanjose1-172.22.44.254","10","35","No","TP-Link TD-8840","D8:5D:4C:A6:FF:FF","10469204714","1","","172.22.44.74/24","192.168.1.1","","Revisado","Nat","","A3/9",""
"ADSL","quednhern","","","queque2galoplaza1-172.22.65.254","32","35","No","TP-Link TD-8817","F8:D1:11:2D:D3:CA","11969008987","1","","172.22.65.33 /24","192.168.1.1 /24","","","","","B1/8",""
"ADSL","quedobravoe","24 de Mayo","","queque2galoplaza1-172.22.65.254","16","35","No","VisionNet M505N","F4:5F:F7:0B:35:EE","50511010006604","2","","172.22.65.17 / 24","10.0.0.2","","","","","A2/4",""
"ADSL","quedocastil","Quevedo","","quedepjguzman1-172.22.41.254","48","35","No","VisionNet M505N","F4:5F:F7:0B:8D:3C","50511010007471","2","","172.22.41.58 / 24","10.0.0.2","","","","","B2/9",""
"ADSL","quedonori_m","QUEVEDO","","quedepsanjose1-172.22.44.254","41","35","No","TP-Link TD-8811","F4:EC:38:DC:48:56","11487504804","1","","172.22.44.42/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","quedpchic_m","QUEVEDO","","quedepjguzman2-172.22.41.253","10","35","No","TP-Link TD-W8951ND","A0:F3:C1:85:86:97","1279204815","1","","172.22.41.74/24","192.168.1.1/24","","Revisado","Nat","","A1/9",""
"ADSL","quedrmera","San Camilo","","quecrescamilo1-172.22.50.254","","35","No","VisionNet M404","00:1F:A4:76:58:99","40412090000638","1","","172.22.50.18","10.0.0.3","","","","","",""
"ADSL","quedrminar","Quevedo","","quequequito1-172.22.53.254","6","35","No","VisionNet M404","F4:5F:F7:00:10:8C","40401100001183","1","","172.22.53.7","10.0.0.3/24","","","","","A3/5","S 01°00.614’"
"ADSL","quedrserpaa","Quevedo","","quedepjguzman2-172.22.41.253","","35","No","VisionNet M505N","F4:5F:F7:0B:0A:9C","50511010007477","3","","172.22.41.60 / 24","10.0.0.2","","","","","B2/2",""
"ADSL","quedrzapa_m","QUEVEDO","","quequebolivar1-172.22.37.254","45","35","No","TP-Link TD-W8951ND","A0:F3:C1:85:86:D8","1279204819","1","","172.22.37.46/24","192.168.1.1/24","","Revisado","Nat","","B2/6",""
"RADIO","quedscastroc","QUEVEDO","","radqvdtelepuerto1-186.101.86.2","","","No","UBIQUITI NanoStation M5","00:15:6D:E2:E8:FE","15628","1","","","","172.22.59.13 / 24","","","","TTCO-QUEVEDO2",""
"ADSL","quedscont","","","quedepjguzman2-172.22.41.253","","35","No","TP-Link TD-W8901G","90:F6:52:C6:F6:D8","12493707627","1","","","192.168.1.1 /24","","","","","A1/4",""
"ADSL","quedsfazd","QUEVEDO","","quequemalecon1-172.22.29.254","20","35","No","VisionNet M404","00:1F:A4:3D:5B:FA","40508090001021","1","186.5.45.106/29 GW:186.5.45.105","172.22.29.21/24","10.0.0.3","","","","","","S 01° 01.537` "
"ADSL","quedsmataa","Guayacan","","que7ocguayacan3-172.22.21.252","43","35","No","Zyxel P-660R-T1","40:4A:03:A4:6A:D5","10005067933","1","","172.22.21.92 / 24","192.168.1.1 / 24","","","","","A3 / 5",""
"ADSL","quedukare","QUEVEDO","","quequebolivar1-172.22.37.254","37","35","No","VisionNet M404","F4:5F:F7:0B:DD:29","40402110001626","1","186.5.45.66/29 GW:186.5.45.65","172.22.37.38/24","10.0.0.2/24","","","","","A3/10",""
"ADSL","quedurmarce","QUEVEDO","","quequemalecon2-172.22.29.253","7","35","No","TP-Link TD-8817","A0:F3:C1:6F:B2:05","121806229","1","186.5.45.69/29 GW:186.5.45.65","172.22.29.56/24","192.168.1.1/24","","","","","Directo",""
"ADSL","quedvbritoa","Venus","","quequevenus1-172.22.58.254","11","35","No","Zyxel P-660R-T1","40:4A03:A4:68:CC","10005067393","2","","172.22.58.12 / 24","192.168.1.1 / 24","","","","","B2 / 6",""
"ADSL","quedxespa","Guayacan","","que7ocparqueperla1-172.22.56.254","10","35","No","TP-Link TD-8811","F4:EC:38:E2:3D:92","11498204780","1","","172.22.56.11 / 24","10.0.0.2","","","","","Directo",""
"ADSL","quedxmosq_m","QUEVEDO","","queque2patrianueva2-172.22.67.253","3","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8A:8C","13392803322","1","","172.22.67.52/24","192.168.1.1/24","","Revisado","Nat","","C1/6",""
"ADSL","queead","QUEVEDO","","quequemalecon2-172.22.29.253","23","35","No","TP-Link TD-W8951ND","F8:1A:67:63:F3:2A","1317400718","1","186.101.86.26/29 GW:186.101.86.25","","192.168.1.1/24","","Revisado","Nat","","C2/2",""
"ADSL","queeagallegosa","Nicolas Infante Diaz","","quequenid1-172.22.57.254","","35","No","Zyxel P-660R-T1","40:4A:03:06:DF:22","10212004583","1","","","192.168.1.1 / 24","","","","","A2 / 1",""
"ADSL","queeaguer_m","San Carlos","","quescacentro1-172.22.73.254","23","35","No","TP-Link TD-W8951ND","A0:F3:C1:AF:18:1A","122806135","1","","172.22.73.24/24","192.168.1.1/24","","Revisado","Nat","","A2/9",""
"ADSL","queealandaq","VENUS DEL RÍO QUEVEDO","","quequevenus1-172.22.58.254","43","35","No","VisionNet M404","00:1F:A4:18:1D:60","40511080001048","1","","172.22.58.44/24","10.0.0.2 / 24","","","","","A3/2","S 01°00.329’"
"ADSL","queeamoncayoc","Guayacan","","que7ocguayacan3-172.22.21.252","23","35","No","VisionNet M404","00:1F:A4:5A:BE:C0","4051090000715","1","","172.22.21.72 / 24","10.0.0.3 / 24","","","","","B3 / 5","S 01°02.588' "
"ADSL","queeamons_m","SAN CAMILO","","quecrescamilo1-172.22.50.254","33","35","No","TP-Link TD-8817","64:70:02:EF:D9:8E","12897408623","1","","172.22.50.34/24","192.168.1.1/24","","Revisado","Password","","D1/1",""
"ADSL","queeaolve_m","GUAYACÁN","","que7ocguayacan3-172.22.21.252","48","35","No","VisionNet M405","F4:5F:F7:06:7C:BF","40507100000244","1","","172.22.21.97/24","10.0.0.2","","","","","Directo",""
"ADSL","queeapicor_m","SAN CAMILO","","quecrescamilo1-172.22.50.254","3","35","No","VisionNet M404","00:1F:A4:53:38:79","40409090001296","1","","172.22.50.4/24","192.168.1.1/24","","Revisado","Password","","D3/6",""
"ADSL","queeasantosp","24 de Mayo","","quequechonqui1-172.22.54.254","6","35","No","VisionNet M404","00:1F:A4:76:58:64","40412090000640","1","","172.22.54.7","10.0.0.3/24","","","","","","S 01°00.362' "
"ADSL","queeavelezv","Guayacan","","que7ocparqueperla1-172.22.56.254","10","35","No","Zyxel P-660R-T1","40:4A:03:A4:6D:26","10005068513","1","","172.22.56.11 / 24","","","","","","A3 / 5",""
"ADSL","queeccaic","7 de Octubre","","que7oc7deoctubreuno2-172.22.52.253","16","35","No","TP-Link TD-W8951ND","F8:D1:11:78:A3:B2","1182801408","1","","172.22.52.65 / 24","192.168.1.1","","","","","A2/3",""
"RADIO","queecesme","VIVA ALFARO","","radqvdtelepuerto3-186.101.86.10","","","No","IPTECOM F50/L1/18","D4:CA:6D:36:68:72","391026210214","","","","192.168.0.1/24","172.22.61.15/24","","","","TPT3/TPT3",""
"ADSL","queedmart_m","Quevedo","","quedepjguzman1-172.22.41.254","19","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8A:AC","13392803339","1","","172.22.41.20/24","192.168.1.1/24","","Revisado","Nat","","D1/2",""
"RADIO","queedparr","San Camilo","","radqvdtelepuerto4-186.101.86.14","","","No","IPTECOM F50/L1/18","00:0C:42:D9:65:1A","50027112","1","","","192.168.0.1 /24","172.22.59.66 / 24","","","","TPT1/Q1",""
"ADSL","queeeastu_m","QUEVEDO","","quequechonqui1-172.22.54.254","47","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:89:48","13392802962","1","","172.22.54.48/24","192.168.1.1/24","","Revisado","Nat","","B1/5",""
"ADSL","queeechuhod","QUEVEDO","","quedepdsegunda1-172.22.33.254","47","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8A:B2","13392803338","1","","172.22.33.48/24","192.168.1.1 /24","","Revisado","Sin gestion remota","","Directo",""
"ADSL","queeeguerre","San Camilo","","radqvdtelepuerto3-186.3.63.62","","","No","IPTECOM F50/L1/18","00:0C:42:B3:E9:0B","50026743","1","","","192.168.0.1","172.22.61.33 / 24","","","","TPT3/TPT3",""
"ADSL","queeelandines","QUEVEDO","","quequebolivar1-172.22.37.254","9","35","No","VisionNet M404","00:1F:A4:35:54:8A","40406090000702","1","","172.22.37.10/24","10.0.0.2/24","","","","","A2-10","01º01.762'S"
"ADSL","queeeriveraf","San Jose","","quedepsanjose1-172.22.44.254","","35","No","Zyxel P-660R-T1","40:4A:03:A4:6A:D3","10005067937","2","","","192.168.1.1 / 24","","","","","C2/7",""
"ADSL","queeetrivinoz","Venus","","quequevenus1-172.22.58.254","","35","No","VisionNet M404","001FA4ABEAB","40510090000717","1","","","10.0.0.2 / 24","","","","","A3/8",""
"ADSL","queeevegav","Guayacan","","que7ocparqueperla1-172.22.56.254","7","35","No","VisionNet M405","F4:5F:F7:06:79:D4","40507100002180","1","","172.22.56.8 / 24","10.0.0.2","","","","","C3/3",""
"ADSL","queeeverd","QUEVEDO","","queque2patrianueva1-172.22.67.254","47","35","No","TP-Link TD-W8901G","F8:D1:11:78:A5:48","1182801536","1","","172.22.67.48/24","192.168.1.1 /24","","Revisado","Password","","A2/9",""
"ADSL","queefalav","","","quequevenus2-172.22.58.253","16","35","No","TP-Link TD-8840","D8:5D:4C:DD:2C:72","10684413474","1","","172.22.58.65 /24","192.168.1.1 /24","","Revisado","Password","","Directo",""
"ADSL","queefbajanam","24 de Mayo","","quequechonqui1-172.22.54.254","24","35","No","TP-Link TD-8811","D8:5D:4C:EB:D2:30","10776101435","1","","172.22.54.25 / 24","192.168.1.1 / 24","","","","","B3 / 5",""
"ADSL","queefluac_m","SIETE DE OCTUBRE","","que7oc7deoctubreuno2-172.22.52.253","47","35","No","TP-Link TD-8811","D8:5D:4C:DD:2C:A0","10684411599","1","","172.22.52.89/24","192.168.1.1/24","","Revisado","Nat","","B3/2",""
"ADSL","queegmunozg","Guayacan","","que7ocguayacan3-172.22.21.252","47","35","No","Zyxel P-660R-T1","40:4A:03:A4:6A:E4","10005067949","2","","172.22.21.96 / 24","192.168.1.1 / 24","","","","","A2 / 2",""
"ADSL","queehzavalav","24 de Mayo","","queque2galoplaza1-172.22.65.254","13","35","No","VisionNet M405","F4:5F:F7:06:78:8A","40507100001256","1","","172.22.65.14 / 24","10.0.0.2","","","","","B3/6",""
"ADSL","queeiloorn","24 de Mayo","","queque2galoplaza1-172.22.65.254","17","35","No","TP-Link TD-8811","F8:D1:11:2D:DB:DD","11973201928","1","","","192.168.1.1 /24","","","","","B3/3",""
"ADSL","queejbrio_m","SAN CAMILO","","quecreeugenioespejo1-172.22.76.254","4","35","No","TP-Link TD-8817","64:70:02:EF:D9:9B","12897408632","1","","172.22.76.5/24","192.168.1.1/24","","Revisado","Nat","","A3/2",""
"ADSL","queejcabr","QUEVEDO","","quequebolivar1-172.22.37.254","11","35","No","VisionNet M505N","F4:EC:38:EA:6E:E3","1145102650","1","","172.22.37.12/24","","","","","","A3/2",""
"ADSL","queejcede_m","QUEVEDO","","que7oc7deoctubredos1-172.22.51.254","24","35","No","TP-Link TD-8817","A0:F3:C1:6F:B2:84","121806232","1","","172.22.51.25/24","192.168.1.1 /24","","Revisado","Password","","A1/7",""
"ADSL","queejchuq","VENUS DEL RÍO QUEVEDO","","queque2patrianueva1-172.22.67.254","35","35","No","TP-Link TD-8817","F8:D1:11:2D:DA:5C","11973201735","1","","172.22.67.36/24","192.168.1.1","","","","","A2/10",""
"ADSL","queejfajardoo","Quevedo","","quedepdsegunda1-172.22.33.254","","35","No","VisionNet M404","F4:5F:F7:00:07:95","40401100000881","1","","","10.0.0.2 / 24","","","","","A1/2",""
"ADSL","queejhida_m","SIETE DE OCTUBRE","","que7oc7deoctubredos1-172.22.51.254","13","35","No","TP-Link TD-8817","F4:EC:38:FA:6A:94","11579003842","1","","172.22.51.14/24","192.168.1.1 /24","","Revisado","Password","","B3/5",""
"ADSL","queejjalona","SIETE DE OCTUBRE","","que7oc7deoctubredos1-172.22.51.254","22","35","No","Zyxel P-660R-T1","40:4A:03:06:DF:01","10212004592","1","","172.22.51.23/24","192.168.1.1 / 24","","","","","B3 / 9",""
"ADSL","queejjalona1","Quevedo","","quequebolivar1-172.22.37.254","","35","No","TP-Link TD-8811","00:1B:24:7C:5B:83","11969008986","2","","","10.10.10.2","","Revisado","Sin gestion remota","","A1/5",""
"ADSL","queejluciog","7 de Octubre","","que7oc7deoctubreuno2-172.22.52.253","1","35","No","TP-Link TD-8811","D8:5D:4C:DD:34:67","10684413469","1","","172.22.52.50 / 24","192.168.1.1 / 24","","","","","Directo",""
"ADSL","queejnunezb","7 de Octubre","","que7oc7deoctubredos1-172.22.51.254","16","35","No","VisionNet M404","00:1F:A4:18:21:8F","40511080000243","3","","172.22.52.14 / 24","10.0.0.2 / 24","","","","","B1/1","S 01°02.498’"
"ADSL","queelcede","SIETE DE OCTUBRE","","que7oc7deoctubredos1-172.22.51.254","37","35","No","TP-Link TD-8817","F8:D1:11:2D:DA:24","11973201755","1","","172.22.51.38/24","192.168.1.1","","","","","B2/1",""
"ADSL","queelectr","VIVA ALFARO","","quedepsanjose1-172.22.44.254","12","35","No","TP-Link TD-8817","F4:EC:38:9C:64:A2","11586418994","2","186.5.45.78/29 GW:186.5.45.73","172.22.44.13/24","192.168.1.1 /24","","","","","C3/5",""
"ADSL","queelsavillama1","San Camilo","","","","","No","VisionNet M404","00:1F:A4:5A:C3:85","40510090000267","1","","","","","","","","","S 01°01.323' "
"ADSL","queelubil","VENUS DEL RÍO QUEVEDO","","quedepvalfaro1-172.22.66.254","38","35","No","TP-Link TD-W8951ND","A0:F3:C1:55:63:23","1283300080","1","","172.22.66.39/24","192.168.1.1 /24","","Revisado","Password","","Directo",""
"ADSL","queelyugchaq","QUEVEDO","","quedepdsegunda1-172.22.33.254","7","35","No","VisionNet M404","00:1F:A4:53:38:79","40409090001296","1","","172.22.33.19/24","10.0.0.3 / 24","","","","","A3/1","S 01°01.752' "
"ADSL","queelzambra","7 de Octubre","","que7oc7deoctubreuno2-172.22.52.253","16","35","No","TP-Link TD-8811","F4:EC:38:DC:57:D8","11487504718","1","","172.22.52.65 / 24","192.168.1.1","","","","","A3/10",""
"ADSL","queemgome","SIETE DE OCTUBRE","","que7oc7deoctubreuno1-172.22.52.254","30","35","No","TP-Link TD-8817","F8:D1:11:2D:DA:BC","11973201752","1","","172.22.52.31/24","192.168.1.1","","","","","C3/6",""
"ADSL","queemmaci","San Camilo","","","","","No","Zyxel P-660R-T1","40:4A:03:A4:88:DD","10005067411","2","","","","","","","","",""
"ADSL","queemmerelod","GUAYACÁN","","que7ocguayacan3-172.22.21.252","47","35","No","TP-Link TD-8811","F4:EC:38:9C:3E:D3","11586411084","2","","172.22.21.96/24","192.168.1.1 / 24","","","","","A2 / 2",""
"ADSL","queemortizm","Guayacan","","","","","No","VisionNet M505N","F4:5F:F7:0B:D2:06","50511010007051","1","","","","","","","","",""
"ADSL","queemtorresp","QUEVEDO","","quedepdsegunda1-172.22.33.254","33","35","No","Zyxel P-660R-T1","40:4A:03:06:DE:CB","10212004581","1","","172.22.33.34/24","192.168.1.1 / 24","","","","","A3 / 9",""
"ADSL","queemverac","VIVA ALFARO","","quedepvalfaro1-172.22.66.254","25","35","No","TP-Link TD-W8901G","F8:D1:11:78:A4:3A","1182801272","1","","172.22.66.50/24","192.168.1.1","","","","","B2/5",""
"ADSL","queemverac2","Quevedo","","quedepdsegunda1-172.22.33.254","","35","No","TP-Link TD-8811","D8:5D:4C:EF:60:40","10778401029","1","","172.22.33.42 / 24","192.168.1.1 /24","","","","","Directo",""
"ADSL","queemzamb","SIETE DE OCTUBRE","","que7oc7deoctubreuno2-172.22.52.253","24","35","No","TP-Link TD-8840","D8:5D:4C:A7:00:E2","140469204701","1","","172.22.52.77/24","192.168.1.1 /24","","","","","C2/2",""
"ADSL","queenchav","QUEVEDO","","quequebolivar1-172.22.37.254","32","35","No","TP-Link TD-W8901G","F8:D1:11:78:A3:D9","1182801261","1","","172.22.37.33/24","192.168.1.1 /24","","","","","Directo",""
"ADSL","queenchavezl","GUAYACÁN","","que7ocfaustomolina1-172.22.70.254","45","35","No","TP-Link TD-8811","90:F6:52:C6:FB:9E","12493707858","1","","172.22.70.46/24","192.168.1.1 / 24","","","","","C1 / 1",""
"ADSL","queencorozop","VIVA ALFARO","","quedepvalfaro1-172.22.66.254","17","35","No","TP-Link TD-8811","F8:D1:11:78:A3:C6","1182801269","1","","172.22.66.18/24","192.168.1.1 / 24","","","","","C2/4",""
"RADIO","queeopuentea","SAN CAMILO","","radqvdtelepuerto1-186.101.86.2","","","No","IPTECOM F50/L1/18","00:0C:42:B1:9E:D9","50026741","2","","","192.168.0.1","172.22.59.51 / 24","","","","TPT1/Q2",""
"ADSL","queepalba","QUEVEDO","","quedepsanjose2-172.22.44.253","18","35","No","VisionNet M405","00:1F:A4:5A:B3:35","40510090000731","1","","172.22.44.67/24","10.0.0.2/24","","Revisado","Nat","","A3/5",""
"RADIO","queepgarc","QUEVEDO","","radqvd7octubre4-186.101.86.22","","","No","IPTECOM F50/L1/18","D4:CA:6D:2C:22:50","391022174","1","","","","172.22.63.14/24","","Nat","","TTCO_17_DE_MARZO",""
"ADSL","queepmmq","QUEVEDO","","quedepccshopping1-172.22.55.254","22","35","No","","","","","","172.22.55.23/24","","","","","","",""
"ADSL","queepsilva","GUAYACÁN","","que7ocfaustomolina1-172.22.70.254","34","35","No","TP-Link TD-8840","","","","","172.22.70.33/24","192.168.1.1/24","","Revisado","Nat","","B3/10",""
"RADIO","queeptapiam","SIETE DE OCTUBRE","","radqvd7octubre4-186.101.86.22","","","No","IPTECOM F50/L1/18","00:0C:42:4B:A5:40","50026168","1","","","","172.22.63.4/24","","","","TTCO_17_DE_MARZO",""
"RADIO","queerbuchelib","QUEVEDO","","radqvdtelepuerto1-186.101.86.2","","","No","IPTECOM F50/L1/18","00:0C:42:49:AC:78","","1","","","","172.22.59.25/24","","","","TPT1/Q2",""
"ADSL","queercoellov","QUEVEDO","","quedepjguzman1-172.22.41.254","4","35","No","VisionNet M404","00:1E:E3:81:F3:01","40405080001668","3","","172.22.33.2/24","10.0.0.2 / 24","","","","","B2-7","01º01'45,5""S"
"ADSL","queerdefa","QUEVEDO","","quequemalecon1-172.22.29.254","34","35","No","TP-Link TD-8811","F8:D1:11:2D:D9:B4","11973201944","1","","172.22.29.35/24","192.168.1.1 /24","","","","","A1/3",""
"ADSL","queergavi","VIVA ALFARO","","quedepvalfaro1-172.22.66.254","42","35","No","TP-Link TD-8817","F8:D1:11:2D:DB:EC","11973201931","1","","172.22.66.43/24","192.168.1.1 /24","","","","","C3/5",""
"ADSL","queergord_m","SAN CAMILO","","quecreeugenioespejo1-172.22.76.254","23","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:89:30","13392802976","1","","172.22.76.24/24","192.168.1.1/24","","Revisado","Nat","","A3/3",""
"ADSL","queerledesmam","SAN CAMILO","","quecrescamilo1-172.22.50.254","10","35","No","VisionNet M404","00:1F:A4:53:3C:64","40409090001299","1","","172.22.50.11","10.0.0.3","","","","","A3/9","S 01°01.326' "
